#taxpath	12446_H3NJ2BCXX-2.bins	12447_H3WL3BCXX-1.bins	12816_combined.bins	12818_combined.bins	12819_combined.bins	12824_combined.bins	12828_combined.bins	12830_combined.bins	12838_combined.bins	12884_combined.bins	12903_HCN77BCXX-1.bins	138513_HG7NLDSX2-4.bins	138530_HG7NLDSX2-4.bins	138538_HG7NLDSX2-4.bins	138607_HJWT7DSX3-1.bins	14185_HCN77BCXX-2.bins	14187_HCN77BCXX-2.bins	401548_HL7J5DSX3-1.bins	401550_HL7J5DSX3-1.bins	401552_HL7J5DSX3-1.bins	401553_HL7J5DSX3-1.bins	401554_HL7J5DSX3-1.bins	401556_HL7J5DSX3-1.bins	401557_HL7J5DSX3-1.bins	401558_HL7J5DSX3-1.bins	401560_HL7J5DSX3-1.bins	401561_HL7J5DSX3-1.bins	401563_HL7J5DSX3-1.bins	401564_HL7J5DSX3-1.bins	401566_HL7J5DSX3-1.bins	401567_HL7J5DSX3-1.bins	401568_HL7J5DSX3-1.bins	401569_HL7J5DSX3-1.bins	401570_HL7J5DSX3-1.bins	401571_HL7J5DSX3-1.bins	401573_HL7J5DSX3-1.bins	401574_HL7J5DSX3-1.bins	401576_HL7J5DSX3-1.bins	401577_HL7J5DSX3-1.bins	401578_HL7J5DSX3-1.bins	401579_HL7J5DSX3-1.bins	401580_HL7J5DSX3-1.bins	401581_HL7J5DSX3-1.bins	401582_HL7J5DSX3-1.bins	401583_HL7J5DSX3-1.bins	401586_HL7J5DSX3-1.bins	401588_HL7J5DSX3-1.bins	401589_HL7J5DSX3-1.bins	401590_HL7J5DSX3-1.bins	401591_HL7J5DSX3-1.bins	401592_HL7J5DSX3-1.bins	401593_HL7J5DSX3-1.bins	401594_HL7J5DSX3-1.bins	401595_HL7J5DSX3-1.bins	401600_HL7J5DSX3-1.bins	401602_HL7J5DSX3-1.bins	401604_HL7J5DSX3-1.bins	401606_HL7J5DSX3-1.bins	401608_HL7J5DSX3-1.bins	401610_HL7J5DSX3-1.bins	401614_HL7J5DSX3-1.bins	401616_HL7J5DSX3-1.bins	401618_HL7J5DSX3-1.bins	401624_HL7J5DSX3-1.bins	401626_HL7J5DSX3-1.bins	401632_HL7J5DSX3-1.bins	401636_HL7J5DSX3-1.bins	401638_HL7J5DSX3-1.bins	401640_HL7J5DSX3-1.bins	401642_HL7J5DSX3-1.bins	401644_HL7J5DSX3-1.bins	401646_HL7J5DSX3-1.bins	401648_HL7J5DSX3-1.bins	401650_HL7J5DSX3-1.bins	401652_HL7J5DSX3-1.bins	401654_HL7J5DSX3-1.bins	401656_HL7J5DSX3-1.bins	401658_HL7J5DSX3-1.bins	401660_HL7J5DSX3-1.bins	401662_HL7J5DSX3-1.bins	401668_HL7J5DSX3-1.bins	401669_HL7J5DSX3-1.bins	401670_HL7J5DSX3-1.bins	401672_HL7J5DSX3-1.bins	401673_HL7J5DSX3-1.bins	401677_HL7J5DSX3-1.bins	401679_HL7J5DSX3-1.bins	7035_combined.bins	7069_combined.bins	7075_combined.bins	7077_combined.bins	7081_combined.bins	7083_combined.bins	7085_combined.bins	7091_combined.bins	7093_combined.bins	8164_combined.bins	8459_HCWFYBCXX-1.bins	9456_H3WL3BCXX-1.bins	9567_combined.bins	9571_combined.bins	9576_combined.bins	9586_H3WL3BCXX-1.bins	9588_combined.bins
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Sericytochromatia;order__unknown	2	0	0	1	6	5	0	1	3	3	0	7	6	0	7	2	1	1	2	1	4	3	2	1	0	1	0	2	2	3	3	2	1	1	1	0	2	5	3	1	0	1	0	0	0	1	2	0	0	1	0	0	2	4	1	1	2	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	1	0	2	0	5	3	0	3	3	3	9	2	9	5	3	4	7	8	5	5	4	4	3	6	3	3	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Thermosynechococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	11	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__SepB-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__RD011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Pseudanabaenales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__OxyphotobacteriaIncertaeSedis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	2	0	7	19	0	0	0	12	2	13	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Limnotrichales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Leptolyngbyales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	2	0	0	0	2	2	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Geitlerinematales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales	1	0	0	1	0	0	0	1	0	0	0	1	0	0	11	0	2	0	3	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	2	7	3	559	357	0	10	127	22	0	74	134	0	0	0	78	45	285	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Chloroplast	1	1	0	1	3	0	1	6	16	1	0	23	62	33	9	7	9	0	3	0	1	0	0	0	1	9	2	4	5	15	4	6	0	1	0	3	0	3	0	2	1	0	1	0	0	7	1	1	2	1	1	0	1	1	10	5	6	14	11	2	2	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0	4	2	2	3	6	6	2	21	14	9	4	0	0	4	33	0	3	2	16	18	1	1	0	0	4	1	2	4
root__Root;domain__Bacteria;phylum__Chloroflexi;class__unknown;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__TK10;order__unknown	119	4	30	57	56	120	24	39	64	72	1	54	29	14	90	7	17	118	111	49	85	45	53	61	65	84	43	29	27	26	37	14	15	53	18	26	41	17	70	19	12	33	38	56	32	81	91	61	97	33	39	30	23	69	23	6	40	29	57	17	30	22	23	27	15	22	42	1	29	18	13	10	30	29	70	7	125	108	65	268	233	389	263	366	225	186	158	533	1414	689	665	364	80	30	265	209	272	1342	13	1	7	38	2	1
root__Root;domain__Bacteria;phylum__Chloroflexi;class__SL56marinegroup;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__SHA-26;order__unknown	2	0	12	4	4	5	10	12	4	2	0	1	6	3	4	0	0	1	3	3	3	2	1	10	4	4	1	13	2	3	6	7	3	7	0	6	6	4	0	3	3	4	4	3	1	0	3	4	3	7	7	2	0	2	1	2	3	3	6	6	4	2	2	8	2	5	0	0	1	6	1	2	4	2	3	0	1	2	1	4	0	3	5	7	2	1	1	16	20	7	2	2	0	4	0	7	5	8	2	23	0	3	1	2
root__Root;domain__Bacteria;phylum__Chloroflexi;class__P2-11E;order__unknown	0	0	0	0	1	7	1	1	4	0	0	0	0	0	2	0	0	10	0	2	6	0	2	11	7	0	0	2	0	1	2	0	0	0	3	0	17	0	3	0	0	0	1	0	0	0	14	4	8	0	0	1	1	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	25	4	4	6	5	2	0	3	0	4	4	17	11	2	0	18	0	4	11	0	10	3	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__OLB14;order__unknown	1	0	1	1	1	4	1	1	1	1	0	2	1	0	2	4	0	0	4	0	0	3	0	0	3	1	0	0	0	0	0	0	0	0	3	0	3	0	5	0	0	1	1	8	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	2	0	0	0	1	2	1	2	0	2	0	5	2	2	6	2	0	0	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__Ktedonobacterales	0	46	94	56	119	14	124	105	177	210	34	1	8	30	114	10	23	55	21	144	22	105	93	37	58	135	111	388	244	248	183	260	76	149	28	96	47	213	78	38	73	78	90	91	65	128	38	120	32	63	105	85	58	235	67	106	177	309	316	223	30	20	24	177	136	61	54	11	106	73	29	37	71	11	9	20	98	23	21	50	16	197	4	58	8	0	0	0	146	18	422	0	69	84	0	100	1	327	14	943	37	613	4	6
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__C0119	3	1	0	0	5	10	1	0	10	11	0	15	3	6	6	0	2	9	4	4	5	0	10	6	9	11	1	0	1	0	13	1	0	0	1	3	6	3	15	2	0	3	7	1	1	5	9	3	7	1	2	4	0	1	6	2	4	2	2	0	1	0	0	1	0	1	4	0	0	0	0	0	0	1	7	0	15	18	9	3	25	19	24	21	20	12	16	36	9	29	13	17	13	18	11	14	14	17	3	1	0	3	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__B12-WMSP1	0	0	2	5	5	0	9	4	17	30	0	0	0	1	29	1	0	1	2	22	0	14	2	0	1	0	14	26	22	51	8	19	2	0	0	1	0	18	6	8	15	1	0	1	0	0	0	6	0	0	4	0	0	7	8	4	3	2	9	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	14	47	0	2	63	7	169	5	59	6	1	1	27	204	85	572	5	1	5	0	14	11	460	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__B10-SB3A	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__KD4-96;order__unknown	91	3	11	39	52	147	20	13	19	22	0	54	55	14	17	34	28	74	78	30	159	33	46	96	74	68	17	2	3	7	66	7	4	15	41	15	143	4	133	33	5	41	94	42	92	58	112	52	76	36	50	58	28	31	0	3	1	0	0	0	74	64	76	2	0	14	26	2	13	0	1	0	29	117	143	0	23	115	42	65	91	9	82	51	148	119	100	146	51	170	14	212	45	13	221	153	78	6	25	0	0	28	2	2
root__Root;domain__Bacteria;phylum__Chloroflexi;class__JG30-KF-CM66;order__unknown	47	1	11	7	8	7	5	9	11	30	2	7	5	9	14	5	0	6	10	7	7	9	6	4	3	6	8	6	7	6	11	4	0	9	1	12	3	10	9	4	0	5	2	9	4	6	8	9	4	5	5	2	2	4	2	1	5	7	6	2	5	3	2	2	7	4	8	0	1	5	0	0	5	4	1	5	20	4	5	20	23	36	19	17	18	38	27	56	52	107	47	88	9	11	79	87	33	19	3	3	0	1	0	2
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Gitt-GS-136;order__unknown	36	0	0	0	0	17	0	0	3	13	0	0	2	0	0	1	0	22	28	0	52	0	2	26	23	9	8	1	1	1	10	0	0	0	20	0	31	0	7	11	0	0	18	1	6	2	45	13	17	0	0	2	8	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	6	13	0	6	28	11	9	14	0	13	2	10	60	25	26	1	40	0	49	4	0	179	120	13	0	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__vadinBA26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__SAR202clade	45	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	5	1	17	1	0	134	48	10	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__S085	12	0	2	2	1	13	5	1	3	2	0	3	3	5	0	2	3	2	11	5	8	2	3	7	0	1	1	0	2	0	1	0	0	2	0	2	8	2	8	3	0	2	6	6	0	4	4	1	5	7	2	4	0	2	0	1	0	0	0	0	3	6	4	0	0	4	4	0	1	1	0	0	1	7	7	0	4	13	6	3	12	4	13	0	8	16	13	9	7	19	0	12	8	10	63	48	13	2	1	0	0	5	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__GIF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__GIF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__FW22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__FS117-23B-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Dehalococcoidales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__661239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermomicrobiales	155	0	9	6	5	116	1	8	0	32	0	43	22	9	4	1	5	43	58	13	89	23	15	34	21	33	2	4	3	6	13	1	8	1	12	6	25	0	23	7	3	10	34	11	15	20	54	29	27	3	13	14	5	6	1	1	4	4	2	0	27	29	19	0	0	11	5	0	1	1	0	0	3	12	37	0	15	28	62	40	94	69	187	149	169	283	196	238	124	337	164	412	30	10	501	377	123	85	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermobaculales	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	10	12	26	1	1	0	0	6	2	1	12	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Kallotenuales	58	0	0	0	0	10	0	0	0	1	0	8	2	0	3	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	3	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	6	18	15	120	55	16	53	91	156	93	149	44	84	2	6	101	96	106	160	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Elev-1554	0	0	2	1	3	0	1	0	1	10	0	1	0	4	7	1	0	4	0	5	0	6	2	1	1	1	2	7	4	9	3	8	2	4	0	0	0	7	4	1	5	4	1	0	1	1	0	2	1	1	2	7	0	0	28	0	1	3	1	0	1	1	0	2	9	2	4	0	2	0	1	0	0	0	7	2	30	0	0	85	31	98	11	40	11	0	0	7	187	6	94	0	1	0	0	33	2	219	0	3	1	3	1	2
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Chloroflexales	2	0	0	1	6	57	0	0	1	4	0	6	8	2	4	1	4	14	41	1	40	0	8	24	21	18	2	0	0	1	20	0	0	0	0	0	8	0	27	0	0	2	6	2	6	4	36	9	23	0	3	2	1	5	0	3	0	2	0	0	7	1	7	0	0	0	0	0	0	0	0	0	2	12	36	0	0	37	21	19	27	10	64	23	37	30	32	25	32	17	1	32	11	1	4	27	56	4	1	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__unknown	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__SJA-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__SBR1031	0	1	2	5	7	30	6	5	8	5	0	17	24	7	5	11	10	4	14	2	21	9	1	10	6	10	1	3	4	3	7	4	1	0	4	3	0	2	16	3	1	2	2	5	0	4	16	5	7	4	6	8	2	4	0	1	0	2	3	5	12	3	1	3	1	1	8	0	5	1	0	0	3	8	12	0	3	19	15	11	9	2	7	4	9	13	8	2	6	4	5	15	25	25	11	8	7	2	4	0	0	19	0	1
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__RBG-13-54-9	0	0	0	3	0	3	0	0	0	1	0	2	1	0	32	6	0	2	2	0	4	0	0	0	0	1	0	0	0	0	3	0	0	0	1	1	0	0	7	1	0	3	2	2	1	0	5	2	0	1	0	0	0	0	0	2	0	0	1	0	4	1	1	0	0	2	1	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	1	7	0	0	6	3	8	1	0	2	2	0	3	3	6	3	0	0	3	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Caldilineales	2	0	0	0	1	11	0	0	2	2	0	8	2	1	0	0	0	1	1	0	8	1	2	3	2	2	0	0	0	0	1	0	0	0	1	0	6	0	3	0	0	0	3	1	2	5	2	1	1	1	0	2	0	3	0	1	0	1	0	0	8	1	11	0	0	0	4	0	0	0	0	0	1	2	8	0	1	1	0	2	3	0	3	0	6	19	5	1	1	1	0	10	3	2	8	12	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__C10-SB1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Ardenticatenales	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	1	2	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	9	2	0	0	0	0	6	1	0	6	7	10	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Anaerolineales	1	2	4	5	9	103	8	1	8	0	0	1	13	0	19	34	0	4	5	0	23	2	6	5	1	7	0	1	1	0	8	2	5	2	6	0	5	1	6	2	0	0	2	3	2	8	6	4	0	0	1	1	0	2	0	1	1	0	2	0	2	1	0	0	0	1	6	0	3	0	0	0	4	2	6	0	1	4	3	4	2	0	1	0	48	18	6	1	0	1	0	11	2	0	1	9	5	0	6	0	1	22	0	0
